position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
6200.0,1346.2653342546282,0.98,738.4843524347524,1370323.0490004946,3242.1762122259174,1339.2850923302874,70227.10558995738,1443792.330802678,7.507428002230332,0.25161997826902127,1409.0996119913218,713.3966146751852,1488.8600000000001,9.645693432150324,1273.15,0.5,1.678857627809527e-05,-0.0011658733526455048,0.0144,0.6747394164199094,0.28187013282292345,165.03230131050273,2.2789999999999977,127.39070935539144,9249.264030372071
6210.0,1346.2586500102148,0.98,758.2983754003593,1407168.507660639,3329.1329477089685,1339.2791791776792,72116.40750194153,1482614.0481102895,7.7094419998811246,0.2517878640318022,1409.0879532577953,714.4612036678838,1488.8600000000001,9.39294296196419,1273.15,0.5,1.7239999483746416e-05,-0.001197222186371279,0.0144,0.6747263825630091,0.27486940565926893,165.03230131050273,2.2789999999999977,127.6330732944069,9025.434216721387
6220.0,1346.2517861041263,0.98,784.9595324047408,1456727.1666660707,3446.1474674499746,1339.273107035907,74657.34353152393,1534830.6576650445,7.9811213646159205,0.2519602640266397,1409.0759810359316,715.556652432213,1488.8600000000001,9.073204837418153,1273.15,0.5,1.784717997209695e-05,-0.0012393874980622882,0.0144,0.6747129985712602,0.26590508298455484,165.03230131050273,2.2789999999999977,127.88226540282554,8738.179269184762
6230.0,1346.2446805298698,0.98,842.6998745378106,1563974.725510072,3699.60141095814,1339.266821046063,80154.99713624304,1647829.324057273,8.568890532458338,0.25213873582636065,1409.0635871609509,716.693073486848,1488.8600000000001,8.450843046617786,1273.15,0.5,1.9161140913414792e-05,-0.001330634785653805,0.0144,0.6746991435558124,0.24808179911607892,165.03230131050273,2.2789999999999977,128.14056637881438,8164.9822696020055
6240.0,1346.2370519061838,0.98,887.9773645055674,1648110.9651714053,3898.333391756843,1339.260072273037,84468.41860634455,1736477.7171695067,9.030070835315808,0.2523303472354948,1409.0502808130943,717.9158767151623,1488.8600000000001,8.019244842493197,1273.15,0.5,2.0191954194482644e-05,-0.0014022190412835169,0.0144,0.6746842688915159,0.23588175033833994,165.03230131050273,2.2789999999999977,128.41826097299887,7771.122176416511
6250.0,1346.2290129784158,0.98,910.1663130474404,1689408.0380688051,3995.6979047532905,1339.2529604464796,86586.44155704314,1779990.1775306016,9.256560369936883,0.2525322667774396,1409.0362586226815,719.2075151284624,1488.8600000000001,7.823029946268076,1273.15,0.5,2.069792187711586e-05,-0.0014373556859108236,0.0144,0.6746685944591438,0.23057480526961938,165.03230131050273,2.2789999999999977,128.7113171717495,7599.431044384217
6260.0,1346.2207727117411,0.98,1017.8875745809254,1889485.6135811566,4468.547430841441,1339.2456704239803,96842.62035140909,1990796.7813634071,10.353073675001811,0.2527392459962108,1409.0218850658225,720.534779942532,1488.8600000000001,6.9944782821650175,1273.15,0.5,2.3149204290013615e-05,-0.0016075836312509455,0.0144,0.6746525277329228,0.20679901466745348,165.03230131050273,2.2789999999999977,129.01216698720495,6827.674512645637
6270.0,1346.2115566588136,0.98,1086.8780284471445,2017707.0621129528,4771.351393217933,1339.2375170480882,103416.43535549402,2125894.8488616645,11.055941233252897,0.2529707380391109,1409.00580922951,722.0231580201836,1488.8600000000001,6.549813122708565,1273.15,0.5,2.4720139501975022e-05,-0.001716676354303821,0.0144,0.6746345587717598,0.1942652431700634,165.03230131050273,2.2789999999999977,129.34918722520953,6419.249941285461
6280.0,1346.2017153318125,0.98,1210.1019105348764,2246648.1073840037,5312.221321363381,1339.2288103894016,115153.08807725743,2367113.4167826246,12.310774072180434,0.2532179394341307,1408.9886424659671,723.6171297200525,1488.8600000000001,5.882192991998334,1273.15,0.5,2.7525055583626804e-05,-0.001911462193307417,0.0144,0.6746153710765591,0.17524611425870004,165.03230131050273,2.2789999999999977,129.70970856457927,5797.58906663746
6290.0,1346.1907575098426,0.98,1319.644424067893,2450247.189500735,5793.006691775117,1339.2191158330415,125591.58750119676,2581631.783693707,13.426856490177787,0.25349318998996695,1408.969527844034,725.3975645468556,1488.8600000000001,5.39324666398484,1273.15,0.5,3.00194987865055e-05,-0.002084687415729549,0.0144,0.674594007020074,0.16144268482965582,165.03230131050273,2.2789999999999977,130.1119039450234,5345.08278885916
