dphi_dx,flowgofluxconductionheat,viscosity,flowgofluxforcedconvectionheat,crust_temperature,effective_cover_fraction,current_time,slope,channel_depth,tho_b,effective_radiation_temperature,mean_velocity,dtemp_dx,crystal_fraction,core_temperature,characteristic_surface_temperature,tho_0,dphi_dtemp,channel_width,effusion_rate,position,flowgofluxradiationheat,heat_budget
0.0003136712577919824,77839.1131985428,563.9751004663674,81361.05332838204,773.15,0.9974524529314146,654.0436182765476,0.12041349893781812,0.7,881.9646196648307,775.9391776292169,0.337407088407456,-0.015683562889599118,0.17374357255148556,1383.6628213724264,773.1696005612896,44.330326125193245,0.02,19.42011914213766,4.586740099392199,400.0,379200.82626786246,538400.9927947873
0.0003037214556572726,75327.8503960495,574.9282085783981,78763.3818815323,773.15,0.9973683106059251,683.6814069999543,0.12683792692707263,0.7,928.7739575264405,776.0290904443555,0.3485659227690184,-0.01518607278286363,0.1768802851294054,1383.5059857435303,773.2121747735897,46.64934757089295,0.02,18.798412088655777,4.586740099392199,410.0,367231.4238371134,521322.65611469524
0.00018634223368762016,45888.89191500181,585.7955046069967,48079.72483710446,773.15,0.9956847305525454,712.3703847421262,0.2070771247049872,0.7,1509.558157401547,777.8515905741234,0.5720379755710027,-0.009317111684381008,0.17991749968597812,1383.3541250157018,774.0724390938759,48.96849678441402,0.02,11.454634370618392,4.586740099392199,420.0,225878.48789892552,319847.1046510318
0.00015505859122621083,38042.536039579696,592.5937117520988,39902.38338489713,773.15,0.9947978082979385,729.8517416223546,0.2515896819068257,0.7,1827.7950691290516,778.8054526466225,0.6899166949470898,-0.007752929561310542,0.1817809220228543,1383.260953898858,774.5251843048115,50.4277120897452,0.02,9.49750296559657,4.586740099392199,430.0,188205.38087787657,266150.3003023534
0.0002795061541028745,69226.20015280736,598.3280571691631,72439.3171068742,773.15,0.9971381949190047,744.3462451953793,0.14343416891995592,0.7,1049.514508831501,776.2755274268083,0.37908834320408247,-0.013975307705143726,0.18333150793511643,1383.1834246032447,773.3288026185538,51.66323509733164,0.02,17.284851865642928,4.586740099392199,440.0,338092.7874079353,479758.30466761685
0.00023469996598614402,57986.37107719101,608.8460569257697,60727.34998798806,773.15,0.996585204392603,770.7253206253419,0.17267138853449157,0.7,1261.4966999419448,776.873189260528,0.45246551972485854,-0.0117349982993072,0.18612656947614517,1383.0436715261933,773.6108725146423,53.939679290665445,0.02,14.481735227601643,4.586740099392199,450.0,284137.0073864625,402850.72845164157
0.00021145773137120372,52154.58424443812,617.8622039247977,54652.4462259621,773.15,0.9962048255921482,792.8264522344,0.19402409506029522,0.7,1415.6417922158116,777.282800326889,0.5029622163148735,-0.010572886568560185,0.1884735691360066,1382.9263215432002,773.804677706341,55.900697245136456,0.02,13.02778945162844,4.586740099392199,460.0,256149.56716562193,362956.59763602214
0.0002705478065763713,66948.22183226376,626.1330216022988,70104.23967568246,773.15,0.997042720781237,812.7086614255167,0.15558454602445182,0.7,1137.7292143365082,776.3747474550319,0.3917540488201413,-0.013527390328818565,0.19058814644971864,1382.8205926775145,773.3763472856353,57.70663896073374,0.02,16.72601949107842,4.586740099392199,470.0,327329.28862285474,464381.75013080094
0.00013719550782454454,33540.276811185184,636.9239211396705,35238.76262053423,773.15,0.9941071071766837,838.2348813334343,0.30775751420877023,0.7,2224.114849495975,779.5333827531429,0.7817889459919043,-0.006859775391227227,0.19329362451548235,1382.6853187742263,774.8741089988666,60.07189490800258,0.02,8.38139997996649,4.586740099392199,480.0,166710.17350951125,235489.21294123065
0.00014454726618940033,35378.140415031026,642.4874944537521,37161.800944597286,773.15,0.9944130079948049,851.0260573295496,0.2946952297445347,0.7,2132.527961850616,779.2043077002916,0.7410922779617237,-0.007227363309470016,0.1946655795937278,1382.6167210203141,774.7175861257545,61.29498521471128,0.02,8.841659873040799,4.586740099392199,490.0,175568.19634470798,248108.1377043363
0.00015146702160655868,37107.31845880081,648.4170439480607,38971.996125920385,773.15,0.994673293664733,864.5196536027474,0.2839784878672416,0.7,2057.114551601103,778.9238085137711,0.7064740498970703,-0.007573351080327933,0.1961110522556218,1382.5444473872194,774.5843473563865,62.600982403355694,0.02,9.27491371725435,4.586740099392199,500.0,183906.23647498817,259985.55105970937
0.00018786818532629383,46216.7547600517,654.706249688984,48491.26480656022,773.15,0.99572148135526,878.674455185986,0.2318824852896266,0.7,1687.3103835444597,777.796450400031,0.5671557800030926,-0.006262272844209794,0.1976257224716874,1382.4687138764161,774.0492292231979,63.98874018099173,0.03,11.55323825887632,4.586740099392199,510.0,227758.30459149877,322466.3241581107
0.0004141888326309422,102869.71607213968,662.2011823996736,107673.76883019942,773.15,0.9980756979852156,896.3062952422496,0.11211815128797112,0.7,821.4699142351915,775.2496284052775,0.2547825214987001,-0.013806294421031406,0.1995044043249503,1382.406091147974,772.8478285157357,65.73754333874572,0.03,25.717956701782622,4.586740099392199,520.0,500390.88716212386,710934.372064463
0.00030805457528776566,76285.67151892929,679.1292377565754,79923.1161030397,773.15,0.9974065743400048,935.5554554325847,0.1509587826041377,0.7,1104.1641362933442,775.974266295567,0.34349132460202936,-0.010268485842925522,0.20364629265125975,1382.2680282037636,773.1888508552149,69.7020064684192,0.03,19.076132021285577,4.586740099392199,530.0,372551.451162488,528760.2387844571
0.00032917315542152004,81560.03569321384,692.0913536619416,85448.0782490206,773.15,0.997574492120125,964.6682722164905,0.14511639539927265,0.7,1061.7374197104548,775.7913116065212,0.3212240991104089,-0.01097243851405067,0.20672683840413741,1382.1653433453343,773.1029065595844,72.74901865828,0.03,20.398487767327804,4.586740099392199,540.0,398001.1091784606,565009.2231206951
0.000165199527824865,40519.34359008647,706.3053081607169,42569.0274499729,773.15,0.9951246495072712,995.7991868262405,0.28594358696628247,0.7,2070.9608434829283,778.4298425007712,0.6464647861386416,-0.0055066509274955,0.2100185699583526,1382.055618960194,774.3513177381903,76.09907047898213,0.03,10.135874368985842,4.586740099392199,550.0,200468.3386700863,283556.70971014566
0.0001184145296528186,28811.557833544273,713.5840915548287,30334.96715837497,773.15,0.9931509311288572,1011.2679334840908,0.4055770917994773,0.7,2896.856990355621,780.5355736420572,0.9090782265250777,-0.003947150988427287,0.21167056523660127,1382.000552450919,775.3564238479311,77.81739586035165,0.03,7.2078349971280655,4.586740099392199,560.0,144106.0802202722,203252.60521219144
0.00015830199596287648,38788.67518368847,718.8625323140495,40766.42337866671,773.15,0.9949084651058622,1022.2680869452782,0.30413319626310753,0.7,2198.740128380397,778.6595350352738,0.6752038259010485,-0.005276733198762549,0.21285471053312946,1381.9610809410347,774.4609160391761,79.06445283218807,0.03,9.7044560544816,4.586740099392199,570.0,192162.34341102175,271717.4419733769
0.00028865099347169824,71394.19532836614,725.9998178925579,74856.40285444442,773.15,0.9972307697650035,1037.078429565383,0.17277695685961783,0.7,1262.2602699571332,776.1605240758308,0.36680841885159127,-0.009621699782389942,0.21443773049275822,1381.9083136090471,773.2773602480428,80.75173758877996,0.03,17.86350999464293,4.586740099392199,580.0,349204.3649219933,495454.9631048038
0.0003780778996058027,93753.33542031808,739.2568230140322,98246.43423787595,773.15,0.9978908366485979,1064.340617361694,0.13805146162893145,0.7,1010.3844418785767,775.4452878951633,0.2792844932495064,-0.012602596653526758,0.2173242404274752,1381.8120966112233,772.9407010356613,83.88819194693717,0.03,23.461688760574077,4.586740099392199,590.0,456951.9957487771,648951.7654069712
0.00026815557769294715,66246.9892757337,757.1090554712874,69500.60738523489,773.15,0.9970170174319439,1100.1464005029236,0.1938254503032691,0.7,1414.2106421214503,776.388737269103,0.3951640910196813,-0.008938519256431571,0.22110501942353322,1381.686070644688,773.385520573374,88.11451297644516,0.03,16.58168342008642,4.586740099392199,600.0,324528.0124899594,460275.60915092804
0.000238332334818614,58781.5361665079,770.117592347437,61702.22314985073,773.15,0.9966392988441041,1125.4523435965787,0.22056211406835882,0.7,1606.312176608443,776.7947343704917,0.4452858460676365,-0.007944411160620467,0.2237865752004627,1381.5966854521237,773.5775560131467,91.19429322739896,0.03,14.715234975780668,4.586740099392199,610.0,288601.74818187195,409085.5074982306
0.0003757797209512867,93140.82174099627,781.9284609995033,97653.05349062668,773.15,0.9978780084455079,1147.9098281277197,0.14793970597528228,0.7,1082.244577609664,775.4566173309493,0.2809849429431468,-0.012525990698376224,0.22616989854864883,1381.5172413405176,772.9465074693086,93.98947465401787,0.03,23.31970456367255,4.586740099392199,620.0,454213.1816995983,645007.0569312212
0.0004344140592718955,107782.52515517852,801.0420241324562,112992.6899909681,773.15,0.9981663828728674,1183.4989237399475,0.1339688315302068,0.7,980.6858178796948,775.143416360981,0.24276458476369864,-0.014480468642396516,0.2299276957581617,1381.3919814335338,772.7993776010511,98.50861963042865,0.03,26.991111008438924,4.586740099392199,630.0,524874.7447590432,745649.9599051898
0.0003317919399938324,82112.295450251,823.9158503060017,86154.26964648283,773.15,0.9975944134247028,1224.6910935522526,0.17529288309982347,0.7,1280.4536473023231,775.7606699912857,0.31858262530747766,-0.011059731333127747,0.23427183635088064,1381.24717674711,773.0901671862415,103.9059092652692,0.03,20.567618368862668,4.586740099392199,640.0,401237.67048883846,569504.2355855722
0.0002192191383738526,53968.74101717226,841.9715606957792,56710.74262816173,773.15,0.9963429116305383,1256.0801248603743,0.26328255260853295,0.7,1910.8167974544187,777.1068605544089,0.4846285536563314,-0.007307304612461754,0.23758975575081898,1381.1365794337787,773.7265103756312,108.15490803894018,0.03,13.520635147967754,4.586740099392199,650.0,265599.18010897376,376278.6637543077
0.0004238569060058512,105095.87596428953,854.1894239126477,110240.8962569101,773.15,0.9981205673261824,1276.714484772835,0.14720198620047145,0.7,1076.886965102324,775.1904938607832,0.24883611420837742,-0.014128563533528374,0.2397819471345575,1381.0635063876541,772.8219831115257,111.0232023904597,0.03,26.332535681647336,4.586740099392199,660.0,512192.36322740454,727529.1354486041
0.0007011113855325303,174339.41806783841,878.4864419465878,182771.92970913334,773.15,0.9988668740884249,1316.9015775178452,0.10071634415450088,0.7,738.229627470691,774.3815023196877,0.14996936297904176,-0.023370379517751012,0.244020516194616,1380.922220752319,772.442077570876,116.7080897279133,0.03,43.692163026592844,4.586740099392199,670.0,846311.2057831518,1203422.5535601235
0.0005824264226266831,144642.55783605782,920.7263620492902,151734.238339026,773.15,0.9986349133539963,1383.5818634199566,0.12309864377636373,0.7,901.5335231120246,774.6315672554331,0.1806903737535867,-0.019414214087556107,0.25103163004994133,1380.6885169571415,772.5596942235238,126.52041381469512,0.03,36.26361338546129,4.586740099392199,680.0,703328.9670481409,999705.7632232248
0.001853283019044548,461900.3095191938,957.8863497626902,484219.67467822856,773.15,0.9995724637009163,1438.92515477668,0.05833819982686161,0.7,428.08760262906435,773.6145909054178,0.05656451306679034,-0.06177610063481827,0.25685589427620814,1380.494374816266,772.0829213182305,135.0668219111399,0.03,115.84093101866739,4.586740099392199,690.0,2234947.4314375273,3181067.4156349497
0.005167792357340077,1288320.613858074,1090.2363575574711,1351554.3657276828,773.15,0.999846850733949,1615.7144429332347,0.04358660821465543,0.7,319.9201184965242,773.3161287552266,0.02025939081975842,-0.17225974524466922,0.27538872446665363,1379.8766138099177,771.9433486882003,164.73172719224684,0.03,323.4295598801576,4.586740099392199,700.0,6230381.592007364,8870256.57159312
0.0175267566155075,4360716.469633304,1615.5040192082665,4587249.695661564,773.15,0.9999548799369374,2109.312700105276,0.051218112752091066,0.7,375.88904810338545,773.198635318663,0.005968396958093833,-0.5842252205169167,0.3270666480400544,1378.154016357471,771.8884258017524,268.9297816637236,0.03,1097.863614347676,4.586740099392199,710.0,21135833.12408665,30083799.289381515
0.0005655716013369372,138800.2482194728,11574.536232516788,147642.86382961815,773.15,0.9985970954583329,3784.8044728900686,0.02609234306409343,0.7,191.55337033286364,774.6246968333203,0.1856996737545625,-0.018852386711231243,0.5023342141951295,1372.3117641523017,772.5652094304688,913.5839302753859,0.03,35.28539239619197,4.586740099392199,720.0,684332.1951940199,970775.3072431108
0.01308676994871734,3228057.744522081,12713.92210963197,3429993.204402505,773.15,0.9999396562758,3838.6548636732905,0.07816507179830617,0.7,573.3190835881754,773.2135595782564,0.0079822149412459,-0.4362256649572447,0.5079899302084988,1372.1232402851895,771.895697753164,943.2048763781935,0.03,820.8856695171665,4.586740099392199,730.0,15804733.759067561,22462784.707992148
